experiment_id,measurement_type,x,value,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,249.0,0.0786549564455765,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,499.0,0.0749288074133242,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,749.0,0.0715102145589882,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,999.0,0.0684836343829939,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,1249.0,0.0657963442278241,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,1499.0,0.0634531536632561,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,1749.0,0.0615745406973368,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,1999.0,0.060164253331855,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,2249.0,0.0592846561433605,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,DISPERSION,2499.0,0.0587385328358782,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
